Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
TylerSullivan,Bears,24,Vikings,23,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,23,24,1,44
PetePrisco,Bears,27,Vikings,21,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,21,27,1,44
BillBender,Bears,22,Vikings,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,20,22,1,44
TimCrean,Bears,23,Vikings,18,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,18,23,1,44
VinnieIyer,Bears,24,Vikings,21,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,21,24,1,44
MaldonadoESPN,Bears,23,Vikings,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,20,23,1,44
MoodyESPN,Bears,26,Vikings,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,20,26,1,44
WalderESPN,Bears,24,Vikings,21,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,21,24,1,44
AliNFL,Bears,24,Vikings,23,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,23,24,1,44
DanNFL,Bears,24,Vikings,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,20,24,1,44
GennaroNFL,Bears,19,Vikings,17,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,17,19,1,44
TomNFL,Bears,23,Vikings,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,20,23,1,44
DataSkrive,Vikings,26,Bears,16,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,26,16,1,44
Sportsnaut,Vikings,20,Bears,13,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,20,13,1,44
Dimers,VIKINGS,23,BEARS,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,23,20,1,44
BrookeNFL,Vikings,25,Bears,20,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,25,20,1,44
oddsshark,Vikings,23,Bears,22,MINCHI,4765690,MIN,Vikings,Minnesota Vikings,CHI,Bears,Chicago Bears,23,22,1,44
PetePrisco,Bills,34,Ravens,31,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,31,34,1,50.5
BillBender,Bills,31,Ravens,28,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,28,31,1,50.5
DataSkrive,Bills,27,Ravens,25,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,25,27,1,50.5
TimCrean,Bills,35,Ravens,34,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,34,35,1,50.5
VinnieIyer,Bills,27,Ravens,24,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,24,27,1,50.5
MaldonadoESPN,Bills,27,Ravens,24,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,24,27,1,50.5
TylerSullivan,Ravens,27,Bills,24,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,27,24,1,50.5
Sportsnaut,Ravens,28,Bills,24,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,28,24,1,50.5
MoodyESPN,Ravens,23,Bills,20,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,23,20,1,50.5
WalderESPN,Ravens,31,Bills,27,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,31,27,1,50.5
Dimers,RAVENS,26,BILLS,23,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,26,23,1,50.5
AliNFL,Ravens,27,Bills,24,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,27,24,1,50.5
BrookeNFL,Ravens,26,Bills,24,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,26,24,1,50.5
DanNFL,Ravens,34,Bills,30,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,34,30,1,50.5
GennaroNFL,Ravens,31,Bills,23,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,31,23,1,50.5
TomNFL,Ravens,27,Bills,25,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,27,25,1,50.5
oddsshark,Ravens,24,Bills,22,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,24,22,1,50.5
DRatings,Ravens,24,Bills,26,BALBUF,4765689,BAL,Ravens,Baltimore Ravens,BUF,Bills,Buffalo Bills,24,26,1,50.5
PetePrisco,Broncos,26,Titans,13,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,13,26,-8,42.5
BillBender,Broncos,27,Titans,13,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,13,27,-8,42.5
DataSkrive,Broncos,33,Titans,11,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,11,33,-8,42.5
TimCrean,Broncos,27,Titans,12,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,12,27,-8,42.5
Sportsnaut,Broncos,27,Titans,10,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,10,27,-8,42.5
VinnieIyer,Broncos,24,Titans,13,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,13,24,-8,42.5
MaldonadoESPN,Broncos,23,Titans,16,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,16,23,-8,42.5
MoodyESPN,Broncos,35,Titans,13,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,13,35,-8,42.5
WalderESPN,Broncos,23,Titans,10,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,10,23,-8,42.5
Dimers,BRONCOS,25,TITANS,17,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,17,25,-8,42.5
AliNFL,Broncos,22,Titans,14,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,14,22,-8,42.5
BrookeNFL,Broncos,23,Titans,17,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,17,23,-8,42.5
DanNFL,Broncos,34,Titans,14,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,14,34,-8,42.5
GennaroNFL,Broncos,31,Titans,13,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,13,31,-8,42.5
TomNFL,Broncos,27,Titans,14,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,14,27,-8,42.5
oddsshark,Titans,18,Broncos,25,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,18,25,-8,42.5
DRatings,Titans,16,Broncos,23,TENDEN,4765686,TEN,Titans,Tennessee Titans,DEN,Broncos,Denver Broncos,16,23,-8,42.5
TylerSullivan,Bengals,30,Browns,19,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,30,19,5,47.5
PetePrisco,Bengals,30,Browns,27,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,30,27,5,47.5
BillBender,Bengals,31,Browns,21,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,31,21,5,47.5
DataSkrive,Bengals,28,Browns,19,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,28,19,5,47.5
TimCrean,Bengals,31,Browns,9,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,31,9,5,47.5
Sportsnaut,Bengals,24,Browns,13,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,24,13,5,47.5
VinnieIyer,Bengals,24,Browns,20,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,24,20,5,47.5
MaldonadoESPN,Bengals,27,Browns,13,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,27,13,5,47.5
MoodyESPN,Bengals,28,Browns,13,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,28,13,5,47.5
WalderESPN,Bengals,33,Browns,13,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,33,13,5,47.5
Dimers,BENGALS,26,BROWNS,21,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,26,21,5,47.5
AliNFL,Bengals,26,Browns,20,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,26,20,5,47.5
BrookeNFL,Bengals,28,Browns,20,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,28,20,5,47.5
DanNFL,Bengals,26,Browns,22,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,26,22,5,47.5
GennaroNFL,Bengals,24,Browns,20,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,24,20,5,47.5
TomNFL,Bengals,27,Browns,21,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,27,21,5,47.5
oddsshark,Bengals,23,Browns,20,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,23,20,5,47.5
DRatings,Bengals,25,Browns,18,CINCLE,4765683,CIN,Bengals,Cincinnati Bengals,CLE,Browns,Cleveland Browns,25,18,5,47.5
PetePrisco,Colts,33,Dolphins,30,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,30,33,1,46.5
DataSkrive,Colts,23,Dolphins,21,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,23,1,46.5
VinnieIyer,Colts,23,Dolphins,20,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,20,23,1,46.5
WalderESPN,Colts,23,Dolphins,17,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,17,23,1,46.5
Dimers,COLTS,24,DOLPHINS,22,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,22,24,1,46.5
AliNFL,Colts,23,Dolphins,21,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,23,1,46.5
DanNFL,Colts,24,Dolphins,21,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,24,1,46.5
GennaroNFL,Colts,26,Dolphins,23,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,23,26,1,46.5
TomNFL,Colts,24,Dolphins,21,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,24,1,46.5
TylerSullivan,Dolphins,26,Colts,23,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,26,23,1,46.5
BillBender,Dolphins,21,Colts,19,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,19,1,46.5
TimCrean,Dolphins,24,Colts,10,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,24,10,1,46.5
Sportsnaut,Dolphins,24,Colts,17,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,24,17,1,46.5
MaldonadoESPN,Dolphins,24,Colts,20,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,24,20,1,46.5
MoodyESPN,Dolphins,31,Colts,21,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,31,21,1,46.5
BrookeNFL,Dolphins,24,Colts,19,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,24,19,1,46.5
oddsshark,Dolphins,16,Colts,26,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,16,26,1,46.5
DRatings,Dolphins,21,Colts,23,MIAIND,4765679,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,23,1,46.5
TylerSullivan,Commanders,30,Giants,20,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,30,-6,45.5
PetePrisco,Commanders,26,Giants,23,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,23,26,-6,45.5
BillBender,Commanders,28,Giants,17,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,17,28,-6,45.5
DataSkrive,Commanders,33,Giants,14,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,14,33,-6,45.5
TimCrean,Commanders,16,Giants,13,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,13,16,-6,45.5
Sportsnaut,Commanders,24,Giants,14,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,14,24,-6,45.5
VinnieIyer,Commanders,30,Giants,20,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,30,-6,45.5
MaldonadoESPN,Commanders,23,Giants,17,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,17,23,-6,45.5
MoodyESPN,Commanders,21,Giants,20,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,21,-6,45.5
WalderESPN,Commanders,24,Giants,17,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,17,24,-6,45.5
Dimers,COMMANDERS,26,GIANTS,20,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,26,-6,45.5
AliNFL,Commanders,24,Giants,21,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,21,24,-6,45.5
BrookeNFL,Commanders,24,Giants,20,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,24,-6,45.5
DanNFL,Commanders,23,Giants,20,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,23,-6,45.5
GennaroNFL,Commanders,22,Giants,18,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,18,22,-6,45.5
TomNFL,Commanders,26,Giants,21,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,21,26,-6,45.5
oddsshark,Giants,20,Commanders,25,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,20,25,-6,45.5
DRatings,Giants,18,Commanders,25,NYGWAS,4765681,NYG,Giants,New York Giants,WAS,Commanders,Washington Commanders,18,25,-6,45.5
TylerSullivan,Eagles,33,Cowboys,24,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,24,33,-8,48
BillBender,Eagles,28,Cowboys,23,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,23,28,-8,48
DataSkrive,Eagles,34,Cowboys,12,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,12,34,-8,48
Sportsnaut,Eagles,31,Cowboys,17,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,17,31,-8,48
VinnieIyer,Eagles,31,Cowboys,14,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,14,31,-8,48
AliNFL,Eagles,27,Cowboys,20,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,20,27,-8,48
BrookeNFL,Eagles,29,Cowboys,20,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,20,29,-8,48
DanNFL,Eagles,28,Cowboys,20,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,20,28,-8,48
GennaroNFL,Eagles,24,Cowboys,17,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,17,24,-8,48
TomNFL,Eagles,27,Cowboys,21,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,21,27,-8,48
TylerSullivan,Buccaneers,27,Falcons,23,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,27,23,1,47.5
BillBender,Buccaneers,30,Falcons,20,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,30,20,1,47.5
DataSkrive,Buccaneers,28,Falcons,22,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,28,22,1,47.5
Sportsnaut,Buccaneers,28,Falcons,24,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,28,24,1,47.5
VinnieIyer,Buccaneers,27,Falcons,24,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,27,24,1,47.5
MoodyESPN,Buccaneers,33,Falcons,20,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,33,20,1,47.5
WalderESPN,Buccaneers,22,Falcons,20,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,22,20,1,47.5
Dimers,BUCCANEERS,24,FALCONS,22,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,24,22,1,47.5
oddsshark,Buccaneers,24,Falcons,21,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,24,21,1,47.5
DRatings,Buccaneers,25,Falcons,24,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,25,24,1,47.5
PetePrisco,Buccaneers,28,Falcons,24,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,28,24,1,47.5
TimCrean,Eagles,24,Cowboys,20,DALPHI,4765610,DAL,Cowboys,Dallas Cowboys,PHI,Eagles,Philadelphia Eagles,20,24,-8,48
TimCrean,Falcons,23,Buccaneers,22,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,22,23,1,47.5
MaldonadoESPN,Falcons,26,Buccaneers,24,TBATL,4765677,TB,Buccaneers,Tampa Bay Buccaneers,ATL,Falcons,Atlanta Falcons,24,26,1,47.5
TylerSullivan,Jaguars,27,Panthers,20,CARJAC,4765680,CAR,Panthers,Carolina Panthers,JAC,Jaguars,Jacksonville Jaguars,20,27,-3.5,46.5
PetePrisco,Jaguars,27,Panthers,21,CARJAC,4765680,CAR,Panthers,Carolina Panthers,JAC,Jaguars,Jacksonville Jaguars,21,27,-3.5,46.5
BillBender,Jaguars,28,Panthers,18,CARJAC,4765680,CAR,Panthers,Carolina Panthers,JAC,Jaguars,Jacksonville Jaguars,18,28,-3.5,46.5
DataSkrive,Jaguars,28,Panthers,20,CARJAC,4765680,CAR,Panthers,Carolina Panthers,JAC,Jaguars,Jacksonville Jaguars,20,28,-3.5,46.5
